ID,Shape_Elongation,Shape_MajorAxisLength,Shape_MaximumDiameter,Shape_MeshSurface,Shape_MinorAxisLength,Shape_Perimeter,Shape_PerimeterSurfaceRatio,Shape_PixelSurface,Shape_Sphericity,Hist_10Percentile,Hist_90Percentile,Hist_Energy,Hist_Entropy,Hist_InterquartileRange,Hist_Kurtosis,Hist_Maximum,Hist_MeanAbsoluteDeviation,Hist_Mean,Hist_Median,Hist_Minimum,Hist_Range,Hist_RobustMeanAbsoluteDeviation,Hist_RootMeanSquared,Hist_Skewness,Hist_TotalEnergy,Hist_Uniformity,Hist_Variance,GLCM_Autocorrelation,GLCM_ClusterProminence,GLCM_ClusterShade,GLCM_ClusterTendency,GLCM_Contrast,GLCM_Correlation,GLCM_DifferenceAverage,GLCM_DifferenceEntropy,GLCM_DifferenceVariance,GLCM_Id,GLCM_Idm,GLCM_Idmn,GLCM_Idn,GLCM_Imc1,GLCM_Imc2,GLCM_InverseVariance,GLCM_JointAverage,GLCM_JointEnergy,GLCM_JointEntropy,GLCM_MCC,GLCM_MaximumProbability,GLCM_SumAverage,GLCM_SumEntropy,GLCM_SumSquares,GLSZM_GrayLevelNonUniformity,GLSZM_GrayLevelNonUniformityNormalized,GLSZM_GrayLevelVariance,GLSZM_HighGrayLevelZoneEmphasis,GLSZM_LargeAreaEmphasis,GLSZM_LargeAreaHighGrayLevelEmphasis,GLSZM_LargeAreaLowGrayLevelEmphasis,GLSZM_LowGrayLevelZoneEmphasis,GLSZM_SizeZoneNonUniformity,GLSZM_SizeZoneNonUniformityNormalized,GLSZM_SmallAreaEmphasis,GLSZM_SmallAreaHighGrayLevelEmphasis,GLSZM_SmallAreaLowGrayLevelEmphasis,GLSZM_ZoneEntropy,GLSZM_ZonePercentage,GLSZM_ZoneVariance
1661e2bdcd39e86c666fec4bdf182791_L_CC.png,0.56385314,0.04092889,0.04644364,0.007341121,0.043035924,0.04441539,0.54400766,0.007341121,0.92575693,0.8054054,1.0,0.011209408,0.58153784,0.19148937,0.2838425,1.0,0.22146212,0.8934146,0.9268293,0.6039604,0.3960396,0.20120633,0.8990373,0.31634134,0.011209408,0.16271935,0.10820208,0.8063876,0.25624385,0.5182822,0.2083426,0.40616655,0.53776544,0.3510104,0.5934735,0.54391855,0.45382535,0.42945677,0.6044352,0.66471124,0.21511698,0.98821497,0.49025205,0.8516958,0.10611074,0.43266854,0.664558,0.30863395,0.8516958,0.5511008,0.2261495,0.011459674,0.21134493,0.2775552,0.8057231,0.11919789,0.1471523,0.00864134,0.3548801,0.0057683066,0.5706223,0.62638295,0.8084729,0.35506913,0.43909067,0.6445575,0.095625594
1734a10c08f2565315493df00a2fd134_L_CC.png,0.38144356,0.09089512,0.10338118,0.014842996,0.053543992,0.08489584,0.43932998,0.014842996,0.7996893,0.6918919,0.95620435,0.019686291,0.7414267,0.21276596,0.38027576,1.0,0.25100216,0.8078197,0.81707317,0.28712872,0.7128713,0.22589917,0.81421095,0.32099962,0.019686291,0.032836467,0.13501765,0.74404585,0.054844078,0.6875551,0.054727934,0.22774649,0.44247428,0.33154938,0.6459218,0.22460927,0.1980657,0.15390001,0.7580545,0.64996654,0.4362404,0.9774199,0.5353096,0.8184731,0.00642398,0.64578384,0.49172136,0.012191477,0.8184731,0.71950966,0.060760293,0.021038264,0.12841536,0.07932282,0.8090197,0.008676081,0.04063207,0.004049409,0.17006053,0.016100569,0.78647345,0.837321,0.8823634,0.17054142,0.49351624,0.92952514,0.0034766814
18249f2f393ec3a4e59d4f3e9e7c6d1d_R_CC.png,0.4717206,0.3399867,0.36622864,0.16000429,0.30619085,0.3620921,0.10145121,0.16000429,0.80518156,0.35675675,0.9708029,0.1660547,0.902445,0.44680852,0.08255809,1.0,0.52338827,0.6101042,0.61585367,0.2029703,0.7970297,0.45486683,0.63702786,0.61217535,0.1660547,0.020392584,0.39180383,0.46773455,0.26119095,0.61739063,0.34740144,0.3751314,0.69853294,0.37720853,0.7029176,0.46130753,0.26713124,0.23042259,0.63566667,0.6244707,0.6187529,0.95418495,0.4903094,0.5457108,0.012562598,0.87496454,0.58463687,0.1084549,0.5457108,0.9101137,0.36255765,0.13107492,0.03211337,0.32592428,0.47079962,0.050500862,0.06471634,0.000673762,0.025973713,0.1543078,0.73188746,0.78354746,0.49065256,0.02616099,0.8710548,0.835592,0.0423074
1860e56f068c2e2ccb2017de6e6f8eb8_L_CC.png,0.44795024,0.16801636,0.19235854,0.045922194,0.13789926,0.1691896,0.23310247,0.045922194,0.8403983,0.772973,0.98540145,0.067227945,0.73864144,0.18439716,0.3782282,1.0,0.20385356,0.8565272,0.86585367,0.43069306,0.5693069,0.18013628,0.8611373,0.2889329,0.067227945,0.03894789,0.102211244,0.7762896,0.07300365,0.66281754,0.075819656,0.30797938,0.3813509,0.3781995,0.6936781,0.33369556,0.21126162,0.1727952,0.6888012,0.609926,0.6587528,0.8990323,0.46666273,0.8420236,0.0058928933,0.73365694,0.6232937,0.04179503,0.8420236,0.74398583,0.08732127,0.07615495,0.13965295,0.097989544,0.8536903,0.016439265,0.049224373,0.0015144085,0.064204976,0.04619754,0.73086864,0.7882142,0.92288697,0.06467776,0.5367717,0.8918004,0.008658353
1e2b0ce2c5a93c643834c98803e6ac2d_L_CC.png,0.11191854,0.5167091,0.36806434,0.026712036,0.12708713,0.20119812,0.49493402,0.026738828,0.32909605,0.7091892,1.0,0.038765423,0.6756741,0.24113475,0.3190525,1.0,0.27631378,0.8498212,0.8780488,0.38118812,0.6188119,0.24697265,0.85812026,0.32256114,0.038765423,0.09295862,0.15301038,0.79873526,0.16726893,0.5975058,0.1375206,0.30642682,0.5284185,0.35766175,0.66823435,0.3497344,0.36226946,0.3310572,0.6780899,0.63756126,0.42694613,0.9717787,0.36532524,0.8527039,0.067679584,0.583292,0.82841104,0.25079465,0.8527039,0.66102445,0.14869064,0.035591133,0.13144034,0.16469024,0.8089656,0.17116167,0.19806132,0.0036885105,0.14669773,0.024724687,0.7957438,0.8278588,0.8759731,0.14718993,0.5293325,0.7160429,0.16814193
1fe77db1e47d9133c2bc799fc2e3c4ba_L_CC.png,0.32384488,0.15900663,0.17402965,0.031293537,0.08607068,0.14994067,0.32306063,0.031293537,0.7070239,0.70648646,1.0,0.043857306,0.700569,0.26950353,0.40386203,1.0,0.303102,0.8249944,0.847561,0.22277227,0.7772277,0.27431026,0.8355422,0.28061238,0.043857306,0.06112655,0.186794,0.8039817,0.13428058,0.62518275,0.10672396,0.08145663,0.778488,0.14160609,0.5123113,0.090911046,0.37725985,0.32816494,0.9112613,0.8463012,0.47621047,0.96588296,0.6147051,0.8583906,0.029260673,0.62958187,0.73461455,0.1518207,0.8583906,0.6948814,0.10245537,0.046488557,0.14021565,0.1200449,0.84782696,0.049642533,0.080940425,0.002432169,0.10058422,0.02704319,0.5518577,0.627425,0.86269844,0.10092944,0.55456024,0.76911706,0.032870047
20457a9245229489ee5c67af773d4240_L_CC.png,0.51230973,0.25900078,0.28490388,0.1059372,0.25220567,0.2846404,0.13804303,0.1059372,0.8124085,0.5945946,0.98540145,0.13488813,0.8590809,0.33333334,0.10077818,1.0,0.35118237,0.7548506,0.75609756,0.4059406,0.5940594,0.3319403,0.7652988,0.5689638,0.13488813,0.023837855,0.19434145,0.58794785,0.1601804,0.64290065,0.25194076,0.18319577,0.7840776,0.3052119,0.66259724,0.16315392,0.24667817,0.20579769,0.800358,0.67228186,0.6059256,0.95213395,0.45787627,0.66578394,0.010101404,0.8275813,0.6555759,0.09174327,0.66578394,0.86963254,0.25417683,0.10396168,0.05372947,0.24476017,0.61417747,0.033607434,0.05517827,0.0006807997,0.028066302,0.10463983,0.7570324,0.80278486,0.6537069,0.028430408,0.7773977,0.85637933,0.024888737
21fddc967eb5a31695a60d4bb075df7a_R_CC.png,0.19481075,0.096068636,0.11748736,0.0034562212,0.011359536,0.050831698,0.9520449,0.0034830137,0.5011659,0.47027028,1.0,0.0045722476,0.45840743,0.19148937,0.27493432,1.0,0.56333643,0.8146993,0.9512195,0.2029703,0.7970297,0.29113197,0.85398215,0.23932098,0.0045722476,0.21380968,0.56861126,0.8816808,1.2820143,-0.1323085,0.46192378,0.123605594,0.9076943,0.14876413,0.4562039,0.16593318,0.46503684,0.43385538,0.8696435,0.8477529,0.2803366,0.96450675,0.7863127,0.88004434,0.114631444,0.3395591,1.0,0.2896521,0.88004434,0.42698094,0.4592776,0.016835382,0.46264374,0.6457101,0.8972747,0.06684471,0.09982312,0.014462611,0.5955939,0.0027499243,0.48333713,0.5630965,0.89640284,0.59465533,0.16117601,0.7159917,0.045550466
26571f2d2c8cc89e30059d05b4cabb1a_L_CC.png,0.33879483,0.29682556,0.32034355,0.09473797,0.18846245,0.28797325,0.16371197,0.09473797,0.7142233,0.64324325,1.0,0.13237782,0.8034182,0.31914893,0.11688686,1.0,0.33289608,0.81734437,0.8414634,0.5346535,0.46534654,0.32836428,0.82697314,0.50524014,0.13237782,0.06930558,0.17579064,0.6547954,0.3105676,0.5194137,0.35118753,0.23450854,0.7987611,0.31128362,0.66431206,0.25483045,0.34304664,0.3103186,0.7515459,0.6767811,0.5253478,0.9677538,0.41871566,0.71171093,0.047503915,0.741852,0.7529423,0.21256152,0.71171093,0.81361026,0.35660976,0.09542067,0.06831043,0.35499543,0.6478243,0.09114949,0.11260438,0.0013771936,0.053727325,0.08398389,0.67162764,0.7228196,0.6665842,0.05393502,0.8057414,0.73774934,0.077289715
27d4dc70d6f73554e4ead70f01867167_R_CC.png,0.3442974,0.16411816,0.17447147,0.03509806,0.09694275,0.15096849,0.2862579,0.03509806,0.77843195,0.7556757,1.0,0.053172775,0.70555013,0.27659574,0.09359515,1.0,0.24498342,0.8803247,0.9085366,0.6732673,0.32673267,0.2554807,0.8849527,0.5174501,0.053172775,0.119343475,0.09737761,0.7245211,0.17826414,0.5843977,0.28966564,0.29819256,0.7139546,0.34937683,0.65004843,0.34169328,0.4349097,0.4142822,0.68344843,0.64668345,0.36658493,0.98375684,0.3712728,0.77708113,0.103340924,0.59134424,0.73847485,0.3162855,0.77708113,0.7015204,0.2997135,0.032963704,0.08631653,0.31378865,0.68662584,0.16793609,0.18811966,0.0025341336,0.09845334,0.027310656,0.56063527,0.623443,0.6792306,0.09873278,0.72468436,0.6193106,0.14844173
27de4919323355abc9dc92603fdb5df2_L_CC.png,0.73970217,-0.0016758025,0.0032249736,0.00048226342,0.0116106365,0.0035091953,0.92721844,0.00048226342,0.96346,0.4345946,0.8948905,-0.0011302539,0.728357,0.4893617,0.057846658,0.9195402,0.5050257,0.6568702,0.70731705,0.4108911,0.55445546,0.4741881,0.6774564,0.5850324,-0.0011302539,0.032310195,0.32166147,0.48092285,0.38110363,0.5233662,0.51276326,0.8977825,0.5242402,0.847216,0.7302393,0.8607066,0.10482546,0.0851047,0.10043607,0.17661302,-0.111494936,0.9999477,0.1828608,0.54102385,0.023525814,0.42445636,0.9595265,0.022696486,0.54102385,0.578542,0.56344557,-0.0032517368,0.12749751,0.5983942,0.53080845,0.008048467,0.027498612,0.020051265,0.8348893,0.0012013126,0.776317,0.8309748,0.5690006,0.83500546,0.4040915,0.93124336,0.002912645
28605b2b2337d1a4aae65900df2a36ae_R_CC.png,0.2455025,0.6955032,0.7788357,0.34693494,0.35244426,0.68412954,0.07220303,0.34690815,0.5303554,0.38918918,0.8978102,0.35849628,0.8927699,0.4539007,0.13813667,1.0,0.51234215,0.60573405,0.6280488,-0.004950495,1.0049505,0.45822805,0.63080597,0.5579575,0.35849628,0.010173044,0.37044293,0.5484535,0.11348846,0.67654425,0.18992722,0.1427631,0.77909535,0.17921878,0.53376496,0.18219803,0.27223235,0.21697094,0.8696464,0.81099397,0.689448,0.9189349,0.6811205,0.6382774,0.0019360868,0.8966826,0.70227706,0.034517195,0.6382774,0.8881129,0.18959388,0.32760507,0.040989727,0.18281779,0.5990833,0.020079022,0.040039215,0.00049285754,0.021005064,0.3496834,0.7600849,0.8123034,0.65211374,0.021389026,0.80532414,0.894621,0.013239112
2b48f13688211af161ca5880d9fcaec3_R_CC.png,0.32533383,0.27303782,0.3025927,0.07925195,0.16437095,0.26436365,0.1881014,0.07925195,0.6927218,0.1027027,0.9547445,0.062936194,0.9544697,0.83687943,0.01726992,1.0,0.86316806,0.43182248,0.4207317,0.044554457,0.9554455,0.8506531,0.5013667,0.7431619,0.062936194,0.008070549,0.78782403,0.36365822,0.41820776,0.7427328,0.61690515,0.08200535,0.95370644,0.15281206,0.5184984,0.08488247,0.29986972,0.24714293,0.91055447,0.83263874,0.40660352,0.9931516,0.7864588,0.3996291,0.004240402,0.82520825,0.91379637,0.049031083,0.3996291,0.9514291,0.6108202,0.053445466,0.016451078,0.59179133,0.37921277,0.01911924,0.028693764,0.0019498203,0.07799804,0.07961017,0.7473644,0.79930395,0.40252843,0.077539615,0.92180574,0.88731056,0.011321181
2c90542f6f10926cde501ebd8de7c3c3_R_CC.png,0.43163356,0.034576874,0.041172985,0.003965277,0.01707462,0.03140642,0.7073681,0.003965277,0.8455626,0.74972975,0.9270073,0.0044980217,0.79758364,0.23758866,0.07867702,1.0,0.2028344,0.7999582,0.7743902,0.7574257,0.24257426,0.21557826,0.80151504,0.6389715,0.0044980217,0.020331103,0.07397035,0.37705553,0.084267676,0.73494554,0.228783,1.3393272,-0.13072807,1.2234873,0.9571034,1.0125873,-0.03748863,-0.0329889,-0.3440488,-0.17838335,0.09853535,0.9988508,0.10112871,0.48253372,0.0098679345,0.5573075,0.40593323,0.009843357,0.48253372,0.71262115,0.31101823,0.00071196945,0.08728788,0.36830392,0.42746657,-0.0021918633,0.01600902,0.010089312,0.42168286,0.006040731,1.0642573,1.0460311,0.50340563,0.4221877,0.49032497,1.0196666,-0.0008367138
2cae5c9d4a922766fd01dd69a004ea5c_L_CC.png,0.67591137,0.1657325,0.18599997,0.06515915,0.2189524,0.19194773,0.17077501,0.06515915,0.95406014,0.55675673,0.93430656,0.081170164,0.8030898,0.28368795,0.33762443,1.0,0.38409624,0.73764807,0.7804878,0.05940594,0.9405941,0.29804966,0.75485086,0.30317584,0.081170164,0.024901394,0.2800516,0.7199962,0.14798701,0.60432976,0.12166907,0.18849556,0.6484895,0.30475828,0.63914406,0.17353313,0.18517852,0.13847187,0.8005292,0.672625,0.65416723,0.9178019,0.5007795,0.79156226,0.0025876693,0.78889775,0.6750248,0.0062803198,0.79156226,0.7843869,0.12474499,0.09314871,0.10431955,0.1410925,0.7928323,0.008540632,0.038869284,0.001298401,0.054960124,0.06984696,0.8347897,0.87275475,0.88229334,0.055322476,0.5985387,0.93725383,0.00409384
2df4404b9c286ec49851d4261faec924_R_CC.png,0.69956756,0.016816385,0.020873519,0.0035901833,0.032484625,0.023536555,0.67453396,0.0035901833,0.96218073,0.43783784,0.91240877,0.0012211913,0.7973393,0.4113475,0.05068006,1.0,0.46179357,0.5662986,0.5,0.41584158,0.5841584,0.43724668,0.5838446,0.8014242,0.0012211913,0.021622451,0.28482953,0.26448599,0.2299648,0.8286516,0.38874504,0.92516506,0.3981018,0.97173226,0.88597167,0.70779324,0.027351623,0.028980834,0.06240848,0.03355297,0.017278135,0.9996576,0.11316901,0.33451992,0.012895125,0.5297307,0.8242471,0.03854049,0.33451992,0.70674783,0.44177085,4.0625073e-05,0.09032841,0.4185236,0.26466084,0.005421789,0.015701061,0.01137902,0.4739601,0.0049348,0.9202932,0.9360388,0.2859418,0.47414154,0.50084484,0.9621631,0.002862812
2e1f57baf6e3e742404c401b0999cadb_R_CC.png,0.42388472,0.28369477,0.3183027,0.10572286,0.22706534,0.29148245,0.14259022,0.10572286,0.77950484,0.5027027,0.9270073,0.1220965,0.91441387,0.36879432,0.07073488,1.0,0.39243752,0.6915501,0.70731705,0.3910891,0.6089109,0.36616406,0.70405024,0.61474735,0.1220965,0.009867636,0.22513638,0.47771078,0.18217444,0.6457811,0.30449513,0.1369259,0.8511149,0.28364652,0.6303036,0.093675986,0.20614167,0.16258627,0.8480698,0.6871851,0.5913868,0.9643283,0.47238624,0.5586817,0.0020302376,0.8739119,0.7943945,0.030502325,0.5586817,0.92115194,0.3033419,0.09148514,0.035922904,0.2965572,0.51759285,0.016336098,0.033081554,0.0007178051,0.030164821,0.10817513,0.7736945,0.8236335,0.56164455,0.03045643,0.8332339,0.904418,0.009883932
2fe156e5ce59814559b0a9f01de006df_L_CC.png,0.45835337,0.37008193,0.3888937,0.18226878,0.32465458,0.41310015,0.09938168,0.18224199,0.7257658,0.3243243,0.9781022,0.21085949,0.8931744,0.44680852,0.10960832,1.0,0.5606681,0.67091775,0.73170733,0.22277227,0.7772277,0.4706194,0.701996,0.5010944,0.21085949,0.021543533,0.4468167,0.5728298,0.5031046,0.39335626,0.46209812,0.054429654,0.9493778,0.10971546,0.4847145,0.05911363,0.3561864,0.30098864,0.94063574,0.8782147,0.5286231,0.97636074,0.6750487,0.62518764,0.013837955,0.8260631,0.8893428,0.1098102,0.62518764,0.89985913,0.45466968,0.15636458,0.038448796,0.45560214,0.5819632,0.07681998,0.09441383,0.0010286832,0.03719429,0.17067759,0.70210326,0.7607717,0.6112436,0.0367529,0.8786657,0.80719274,0.069760084
