ID,Shape_Elongation,Shape_MajorAxisLength,Shape_MaximumDiameter,Shape_MeshSurface,Shape_MinorAxisLength,Shape_Perimeter,Shape_PerimeterSurfaceRatio,Shape_PixelSurface,Shape_Sphericity,Hist_10Percentile,Hist_90Percentile,Hist_Energy,Hist_Entropy,Hist_InterquartileRange,Hist_Kurtosis,Hist_Maximum,Hist_MeanAbsoluteDeviation,Hist_Mean,Hist_Median,Hist_Minimum,Hist_Range,Hist_RobustMeanAbsoluteDeviation,Hist_RootMeanSquared,Hist_Skewness,Hist_TotalEnergy,Hist_Uniformity,Hist_Variance,GLCM_Autocorrelation,GLCM_ClusterProminence,GLCM_ClusterShade,GLCM_ClusterTendency,GLCM_Contrast,GLCM_Correlation,GLCM_DifferenceAverage,GLCM_DifferenceEntropy,GLCM_DifferenceVariance,GLCM_Id,GLCM_Idm,GLCM_Idmn,GLCM_Idn,GLCM_Imc1,GLCM_Imc2,GLCM_InverseVariance,GLCM_JointAverage,GLCM_JointEnergy,GLCM_JointEntropy,GLCM_MCC,GLCM_MaximumProbability,GLCM_SumAverage,GLCM_SumEntropy,GLCM_SumSquares,GLSZM_GrayLevelNonUniformity,GLSZM_GrayLevelNonUniformityNormalized,GLSZM_GrayLevelVariance,GLSZM_HighGrayLevelZoneEmphasis,GLSZM_LargeAreaEmphasis,GLSZM_LargeAreaHighGrayLevelEmphasis,GLSZM_LargeAreaLowGrayLevelEmphasis,GLSZM_LowGrayLevelZoneEmphasis,GLSZM_SizeZoneNonUniformity,GLSZM_SizeZoneNonUniformityNormalized,GLSZM_SmallAreaEmphasis,GLSZM_SmallAreaHighGrayLevelEmphasis,GLSZM_SmallAreaLowGrayLevelEmphasis,GLSZM_ZoneEntropy,GLSZM_ZonePercentage,GLSZM_ZoneVariance
4ff54ff1105c5f62650c4692d67d2b97_L_CC.png,0.41425365,0.03312166,0.0370814,0.0034294287,0.0133560905,0.028925044,0.74411577,0.0034294287,0.8316808,0.847027,1.0,0.0053815073,0.6116146,0.15602838,0.17754094,1.0,0.13523701,0.91486067,0.93292683,0.8366337,0.16336633,0.15052551,0.9159765,0.4349742,0.0053815073,0.06564631,0.040535197,0.69465244,0.17301999,0.5797599,0.24079064,0.5061742,0.495849,0.5726077,0.67783177,0.5002933,0.16864535,0.1408937,0.48121879,0.42151108,0.22929938,0.9897183,0.28061402,0.7599745,0.024274396,0.4699319,0.8208316,0.081694975,0.7599745,0.59451044,0.26539242,0.0061935363,0.21551867,0.30698213,0.7345893,0.019168219,0.04866253,0.011484593,0.47859448,0.0041595395,0.8101078,0.8388951,0.78996855,0.47895545,0.2740369,0.8878567,0.011438108
55432d803774825408dadf24883cb347_L_CC.png,0.2452042,0.14930296,0.15516649,0.021755438,0.052984066,0.12906185,0.41617808,0.021755438,0.6301131,0.72432435,0.95620435,0.029111553,0.7654263,0.21985815,0.3037519,1.0,0.21484081,0.8086109,0.80487806,0.3960396,0.6039604,0.21171212,0.81204075,0.44072482,0.029111553,0.026769297,0.096400864,0.6776581,0.04847227,0.7075737,0.06482315,0.18505949,0.54258823,0.32987046,0.64472777,0.14554684,0.16811128,0.1232023,0.79868984,0.642317,0.503026,0.96891797,0.4645439,0.7636965,0.0045072497,0.70351213,0.50481015,0.018946776,0.7636965,0.75960773,0.06786817,0.028770369,0.10725796,0.0629383,0.7575839,0.0071593486,0.036113672,0.0028775544,0.12127934,0.024225863,0.8599626,0.89175135,0.8481116,0.12177771,0.5147719,0.94609463,0.0033462916
55dfb11244b9a73d5ec8131783f5b7f7_R_CC.png,0.87843883,0.38530985,0.43110296,0.3514093,0.6463345,0.5951954,0.053878237,0.3514093,0.7185433,0.24864864,0.8759124,0.2995206,0.987501,0.5673759,0.03625693,1.0,0.6031501,0.48748022,0.45731708,0.25247526,0.74752474,0.5645519,0.52180916,0.74689937,0.2995206,0.0015670857,0.45192745,0.28076735,0.35352895,0.76576483,0.5113011,0.097125255,0.93207324,0.21448693,0.57567143,0.071543925,0.23251346,0.180248,0.8926238,0.76116645,0.6236885,0.9635631,0.538032,0.32430297,0.0010548201,0.95820725,0.8581265,0.028332958,0.32430297,0.9978824,0.5066451,0.2359776,0.006502228,0.47770342,0.28680894,0.017094871,0.023724401,0.0014333157,0.054298434,0.35765368,0.77443063,0.82352114,0.30028284,0.05350287,0.96989876,0.90199476,0.010519199
5e577744b5233e2dfae046a1e68c6ca5_L_CC.png,0.46104765,0.04241636,0.047221635,0.005894331,0.028452957,0.039452635,0.60384685,0.005894331,0.8902547,0.71513516,0.90510947,0.0071169534,0.8069514,0.17730497,0.14985278,0.9885057,0.19023938,0.80026805,0.8140244,0.6930693,0.3019802,0.1815315,0.8018842,0.49253148,0.0071169534,0.0226299,0.074668355,0.46576944,0.10934806,0.64548784,0.2034268,0.62846863,0.33265874,0.7025938,0.783002,0.56439114,0.06298104,0.048326667,0.3668687,0.2901901,0.15755862,0.99810964,0.362016,0.56527764,0.008143504,0.58958954,0.7447359,0.007057451,0.56527764,0.73048574,0.23661768,0.0037463568,0.09360429,0.27069074,0.5130814,0.001088111,0.021560907,0.00999274,0.41742924,0.007828672,0.96863186,0.97714865,0.5869583,0.417876,0.5407468,0.9903916,0.00040845422
66a1867c10dc043ac2d6fdb76bef9115_L_CC.png,0.63641876,0.1698785,0.1943968,0.035499945,0.20955142,0.2902783,0.51928747,0.035473153,0.15588872,-0.18108109,0.77372265,0.013076335,0.9178486,0.69503546,0.063832894,1.0,0.8288873,0.134264,0.103658535,0.004950495,0.9950495,0.6925368,0.24284302,0.8611289,0.013076335,0.016188756,0.89014554,0.10083724,0.66541076,1.0149317,0.6284145,0.07305146,0.9591505,0.17312458,0.5196272,0.054761395,0.31158534,0.26026905,0.9190783,0.8055461,0.24947138,0.99811816,0.4012611,0.068877324,0.013097705,0.7303471,0.946282,0.092727184,0.068877324,0.8921186,0.62166876,0.020805439,0.024302997,0.52465683,0.090438984,0.04868012,0.017798789,0.6198607,1.745694,0.033331756,0.69216573,0.74408275,0.07923219,0.91651034,0.88196903,0.805168,0.03643795
6f5188b8ccefeb7c3d2d3e9e50a7b28a_R_CC.png,0.62094164,0.08327974,0.09816842,0.021273175,0.10177965,0.09712638,0.3400871,0.021273175,0.90906733,0.19459459,0.35036495,0.006177168,0.8816561,0.26241136,0.09118002,0.57471263,0.28775388,0.2354875,0.19512194,0.27722773,0.53960395,0.26478207,0.23892114,0.85281974,0.006177168,0.0140155135,0.14309984,0.038262494,0.0885104,0.8410761,0.19235277,0.3663732,0.5527893,0.5320237,0.78473514,0.28397736,0.10047201,0.07019504,0.6045395,0.44112647,0.3294734,0.9949104,0.3455765,0.070971824,0.0033395088,0.72886133,0.5640773,0.012098132,0.070971824,0.8483031,0.20746717,0.018017482,0.055570904,0.20726039,0.040431455,0.0034318967,0.0013261135,0.007366753,0.30516428,0.024714295,0.9230717,0.9420247,0.049537614,0.30495644,0.7051545,0.97263294,0.0015174589
6f5b2b4ac3e753f425fa9fb4a521d08d_L_CC.png,0.19245838,0.44454026,0.4434413,0.07033008,0.17074709,0.33752775,0.28458115,0.070356876,0.3525351,0.6,0.91240877,0.08411673,0.85182905,0.31914893,0.06854487,1.0,0.30383217,0.72297585,0.70731705,0.35643566,0.64356434,0.3062715,0.72876966,0.6644696,0.08411673,0.01425319,0.1408095,0.5341157,0.021232925,0.7471296,0.12457801,0.22701333,0.6030941,0.38833997,0.7045021,0.17137931,0.1456158,0.10793582,0.75178635,0.5819257,0.64328706,0.9360782,0.4565619,0.63439107,0.0014189085,0.83998567,0.43802664,0.004346439,0.63439107,0.8553601,0.1303058,0.07557836,0.060369045,0.11968148,0.5956267,0.00561403,0.027792675,0.0008652866,0.03756423,0.077721454,0.88611853,0.913187,0.6691709,0.038078085,0.667487,0.95751363,0.0026421312
7e6403be5452b4fff44c3993aab88707_L_CC.png,0.522737,0.14337085,0.15772225,0.04109956,0.14046839,0.15079215,0.23832533,0.04109956,0.89664996,0.3027027,0.919708,0.039638896,0.9403717,0.5141844,0.076498985,1.0,0.58435625,0.5835089,0.6097561,0.1980198,0.8019802,0.5244942,0.616219,0.5972838,0.039638896,0.0069974205,0.45328867,0.44617546,0.34003252,0.56838846,0.42085284,0.36914417,0.7456566,0.55673724,0.80616444,0.2605879,0.10884614,0.08607031,0.59818405,0.4125423,0.3988607,0.9930891,0.31737483,0.5149275,0.0024314618,0.8076959,0.63380134,0.02600309,0.5149275,0.92741424,0.43532825,0.028669914,0.025424708,0.44023177,0.4780708,0.009176375,0.027381722,0.002501218,0.105418615,0.045570593,0.89261866,0.91528183,0.5297304,0.10590643,0.82774836,0.94586605,0.005694048
7fd8b8221c97ba86ff9cc98dcbd98fb8_L_CC.png,0.15422802,0.40506753,0.3788892,0.049271245,0.1233388,0.28130755,0.35468984,0.04929804,0.33733436,0.5081081,0.94671535,0.0565911,0.88188475,0.29078013,0.15450142,1.0,0.36717522,0.69493365,0.70731705,0.37128714,0.6287129,0.29642484,0.70883125,0.5094906,0.0565911,0.016399527,0.24168912,0.49597153,0.3134251,0.5509247,0.30400082,0.30761567,0.7170916,0.43566093,0.7411696,0.2769637,0.19486469,0.16254011,0.67156065,0.5433653,0.46527866,0.98494333,0.3818788,0.57741827,0.0057702106,0.789023,0.6475482,0.060335085,0.57741827,0.86917514,0.3146479,0.045817867,0.05333247,0.291237,0.529872,0.040052596,0.05701259,0.0027368716,0.103945516,0.050512534,0.78927904,0.8358955,0.5767618,0.10197914,0.76327926,0.88573056,0.035748072
8ca2d99d2e5d26575b941f2fc02212e2_L_CC.png,0.310313,0.46913463,0.50036716,0.20070197,0.28499556,0.49087432,0.10951979,0.20072876,0.5741647,0.65405405,0.9708029,0.26900694,0.832391,0.26950353,0.2077181,1.0,0.30886656,0.78735155,0.80487806,0.38118812,0.6188119,0.26765606,0.7966994,0.42414525,0.26900694,0.023306342,0.17635787,0.6626487,0.21176411,0.56950575,0.2027444,0.14401913,0.7876416,0.28605303,0.637474,0.10510056,0.21288699,0.16784428,0.84073615,0.68599844,0.73008555,0.87181264,0.43846107,0.7350324,0.004403558,0.856235,0.7965307,0.052546706,0.7350324,0.8501126,0.2024513,0.25071293,0.08066884,0.19708951,0.7211258,0.023071988,0.049566705,0.00037109852,0.014501688,0.20362045,0.77680194,0.82460475,0.78640664,0.014564377,0.698963,0.8925699,0.016535515
99f8ee0074c65cc7c5b115e182cc9504_R_CC.png,0.46319446,0.73166853,0.77984405,0.6455096,0.6583503,0.84063256,0.023988737,0.64553636,0.6912518,0.39459458,0.8686131,0.6995377,0.9001632,0.35460994,0.15136762,1.0,0.45311365,0.6366816,0.6707317,0.14356436,0.85643566,0.36909077,0.65799534,0.48083818,0.6995377,0.011982614,0.32949483,0.5295801,0.22222736,0.563931,0.2539115,0.08407963,0.87535685,0.1880527,0.55071497,0.06549435,0.23805797,0.18300991,0.9073503,0.789996,0.7339109,0.888847,0.61612594,0.61274666,0.0008272213,0.9254674,0.8564153,0.012943509,0.61274666,0.90628654,0.24928923,0.6795606,0.05182552,0.24178071,0.58731663,0.012518144,0.032086138,0.00048610003,0.015836282,0.66126525,0.77175224,0.82422626,0.6438809,0.014911356,0.81037164,0.91629004,0.0066380296
9bdc7619f953b8bce849ca1949212e33_R_CC.png,0.5206577,0.03098351,0.03584253,0.0045011253,0.026296943,0.03448988,0.68063796,0.0045011253,0.84558827,0.6291892,0.8832117,0.0047708172,0.77186114,0.214539,0.13241713,0.9195402,0.24467047,0.7681433,0.79268295,0.6386139,0.32673267,0.215924,0.7721868,0.46771353,0.0047708172,0.02732755,0.11188201,0.52321297,0.215301,0.564841,0.27208123,0.88092107,0.2648954,0.84521466,0.8088966,0.83201694,0.111750126,0.09737003,0.097998075,0.17836289,0.11152042,0.9983057,0.28953663,0.6116894,0.011803645,0.5391842,0.7515233,0.021372765,0.6116894,0.7148727,0.32247278,0.0021531063,0.10611996,0.39964446,0.5642012,0.007881104,0.028850285,0.010841559,0.45227364,0.0053761615,0.78077203,0.8344896,0.6075811,0.45259666,0.51277626,0.9326204,0.0028546348
a0d75cb5a7be01a0d63f5d9ec553443e_R_CC.png,0.24133846,0.26061434,0.29323208,0.05583539,0.11191115,0.25032687,0.27337107,0.05583539,0.5245319,0.5108108,0.890511,0.061152283,0.8778217,0.35460994,0.15091297,0.9885057,0.3957717,0.6655889,0.6737805,0.21782178,0.7772277,0.3539602,0.6796392,0.5291816,0.061152283,0.012717458,0.24491355,0.53708154,0.11987352,0.66441715,0.18857329,0.19757561,0.7193935,0.3431042,0.6759224,0.1574894,0.16369526,0.12053903,0.78444475,0.6295178,0.5423756,0.9721272,0.49130884,0.62876314,0.0019016152,0.81720513,0.71138126,0.0077140736,0.62876314,0.8578304,0.19203366,0.055060852,0.05313758,0.19754378,0.59119725,0.005756314,0.027997965,0.0013545199,0.05799112,0.060969256,0.85500604,0.8909979,0.65600395,0.058502674,0.7278837,0.95243394,0.0023174142
a0da8d047c71765cdf217a8a52606741_L_CC.png,0.5142767,0.2045758,0.23349585,0.070464045,0.19885342,0.23260453,0.19006082,0.070464045,0.76581436,0.4,0.9489051,0.07187512,0.9241306,0.4609929,0.06690756,1.0,0.50955755,0.6119586,0.60365856,0.26732674,0.7326733,0.4656458,0.6356074,0.65551484,0.07187512,0.010307406,0.35484207,0.43381387,0.23293059,0.67142296,0.3559036,0.43674392,0.662996,0.56357306,0.8325896,0.38005763,0.14801557,0.1234549,0.5373379,0.4187642,0.5426583,0.9762772,0.32168746,0.5123865,0.0031734263,0.85892755,0.54525685,0.044436835,0.5123865,0.9301665,0.37528774,0.055184156,0.029480055,0.37022725,0.46102247,0.014795313,0.030683296,0.001849473,0.07747743,0.073582865,0.8098642,0.84909916,0.4960038,0.0778073,0.8441111,0.91042393,0.00870413
